Gmt time,Open,High,Low,Close,Volume
01.01.2016 00:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 01:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 02:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 03:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 04:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 05:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 06:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 07:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 08:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 09:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 10:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 11:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 12:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 13:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 14:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 15:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 16:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 17:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 18:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 19:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 20:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 21:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 22:00:00.000,120.303,120.303,120.303,120.303,0
01.01.2016 23:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 00:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 01:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 02:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 03:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 04:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 05:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 06:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 07:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 08:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 09:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 10:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 11:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 12:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 13:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 14:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 15:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 16:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 17:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 18:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 19:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 20:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 21:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 22:00:00.000,120.303,120.303,120.303,120.303,0
02.01.2016 23:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 00:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 01:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 02:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 03:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 04:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 05:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 06:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 07:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 08:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 09:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 10:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 11:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 12:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 13:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 14:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 15:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 16:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 17:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 18:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 19:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 20:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 21:00:00.000,120.303,120.303,120.303,120.303,0
03.01.2016 22:00:00.000,120.233,120.335,120.221,120.308,1369.7
03.01.2016 23:00:00.000,120.306,120.393,120.238,120.320,2473.1399
04.01.2016 00:00:00.000,120.319,120.393,120.273,120.374,3419.8401
04.01.2016 01:00:00.000,120.374,120.469,120.012,120.031,5759
04.01.2016 02:00:00.000,120.032,120.049,119.650,119.822,7041.0298
04.01.2016 03:00:00.000,119.822,119.822,119.651,119.688,3785.29
04.01.2016 04:00:00.000,119.689,119.734,119.475,119.538,5743.75
04.01.2016 05:00:00.000,119.541,119.575,119.242,119.384,6133.8398
04.01.2016 06:00:00.000,119.384,119.474,119.312,119.422,4318.3198
04.01.2016 07:00:00.000,119.424,119.433,118.910,118.977,6786.27
04.01.2016 08:00:00.000,118.981,119.164,118.705,119.018,10214.3604
04.01.2016 09:00:00.000,119.017,119.094,118.868,118.876,6560.02
04.01.2016 10:00:00.000,118.876,119.073,118.851,119.001,6049.8301
04.01.2016 11:00:00.000,119.002,119.005,118.719,118.796,6186.1699
04.01.2016 12:00:00.000,118.797,119.111,118.765,119.070,5759.3599
04.01.2016 13:00:00.000,119.069,119.365,119.045,119.261,7541.6602
04.01.2016 14:00:00.000,119.261,119.274,119.044,119.092,8292.8398
04.01.2016 15:00:00.000,119.091,119.362,119.010,119.298,10051.5498
04.01.2016 16:00:00.000,119.303,119.416,119.188,119.313,8435.9102
04.01.2016 17:00:00.000,119.314,119.437,119.284,119.411,5573.27
04.01.2016 18:00:00.000,119.411,119.502,119.361,119.362,4741.5498
04.01.2016 19:00:00.000,119.363,119.409,119.293,119.299,4166.2202
04.01.2016 20:00:00.000,119.304,119.475,119.284,119.428,5081.3398
04.01.2016 21:00:00.000,119.428,119.479,119.382,119.456,1509.92
04.01.2016 22:00:00.000,119.456,119.474,119.321,119.321,2464.3101
04.01.2016 23:00:00.000,119.318,119.475,119.293,119.474,2236.1699
05.01.2016 00:00:00.000,119.477,119.530,119.189,119.230,5339.73
05.01.2016 01:00:00.000,119.230,119.609,119.102,119.567,7434.73
05.01.2016 02:00:00.000,119.586,119.640,119.482,119.629,4501.0498
05.01.2016 03:00:00.000,119.627,119.699,119.524,119.525,3554.8
05.01.2016 04:00:00.000,119.525,119.566,119.411,119.546,4057.98
05.01.2016 05:00:00.000,119.546,119.570,119.341,119.425,5500
05.01.2016 06:00:00.000,119.423,119.487,119.306,119.464,4984.8501
05.01.2016 07:00:00.000,119.464,119.583,119.386,119.425,6883.5898
05.01.2016 08:00:00.000,119.427,119.443,119.164,119.173,9869.5303
05.01.2016 09:00:00.000,119.174,119.174,118.962,119.054,9162.3203
05.01.2016 10:00:00.000,119.053,119.137,118.833,119.118,9794.3701
05.01.2016 11:00:00.000,119.119,119.167,118.901,118.954,6695.8901
05.01.2016 12:00:00.000,118.954,119.021,118.797,118.924,7193.2202
05.01.2016 13:00:00.000,118.924,119.149,118.867,119.146,8654.6299
05.01.2016 14:00:00.000,119.145,119.195,119.028,119.115,9936.2695
05.01.2016 15:00:00.000,119.115,119.277,118.949,119.152,11041.7695
05.01.2016 16:00:00.000,119.151,119.151,118.945,118.958,8956.0195
05.01.2016 17:00:00.000,118.958,118.994,118.841,118.994,6533.7598
05.01.2016 18:00:00.000,118.992,119.048,118.859,119.028,4999.8198
05.01.2016 19:00:00.000,119.027,119.050,118.963,118.986,4038.1399
05.01.2016 20:00:00.000,118.986,119.072,118.944,119.036,4645.8599
05.01.2016 21:00:00.000,119.031,119.068,119.008,119.063,1522.72
05.01.2016 22:00:00.000,119.069,119.129,119.034,119.128,2348.26
05.01.2016 23:00:00.000,119.126,119.176,119.094,119.115,3393.6001
06.01.2016 00:00:00.000,119.114,119.165,118.997,119.045,5726.27
06.01.2016 01:00:00.000,119.045,119.135,118.362,118.570,12868.1299
06.01.2016 02:00:00.000,118.570,118.671,118.412,118.496,10416.0898
06.01.2016 03:00:00.000,118.496,118.678,118.390,118.657,8369.1201
06.01.2016 04:00:00.000,118.658,118.818,118.627,118.724,5583.2798
06.01.2016 05:00:00.000,118.725,118.799,118.610,118.752,5645.3101
06.01.2016 06:00:00.000,118.752,118.798,118.566,118.663,5395.7998
06.01.2016 07:00:00.000,118.661,118.784,118.606,118.739,6872.9199
06.01.2016 08:00:00.000,118.739,118.753,118.433,118.558,10148.6299
06.01.2016 09:00:00.000,118.558,118.645,118.411,118.478,8488.0498
